app_name,index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases,grouped_phrases
alodokter,278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",doctor good taking,None
alodokter,278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",good taking times,None
alodokter,278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",times interact,None
alodokter,278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",interact,None
alodokter,278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",good,None
alodokter,279,So helpful in this pandemi,so helpful in this pandemi,en,0.4754,0,0.564,0.436,1,"[('helpful pandemi', 0.8974), ('pandemi', 0.6883), ('helpful', 0.497)]",helpful,None
alodokter,279,So helpful in this pandemi,so helpful in this pandemi,en,0.4754,0,0.564,0.436,1,"[('helpful pandemi', 0.8974), ('pandemi', 0.6883), ('helpful', 0.497)]",helpful pandemi,covid pandemic
alodokter,279,So helpful in this pandemi,so helpful in this pandemi,en,0.4754,0,0.564,0.436,1,"[('helpful pandemi', 0.8974), ('pandemi', 0.6883), ('helpful', 0.497)]",pandemi,covid pandemic
alodokter,280,"Got unexpected and unwanted call from Alodokter sales offering some kind of membership card and insurance. Hate this kind of call. It's not important for me, wasting my time. If you want to offer something, offer it from the apps and let the customer decide whether its needed or not. Not forcefully call the customer and offering it to them.","got unexpected and unwanted call from alodokter sales offering some kind of membership card and insurance. hate this kind of call. it is not important for me, wasting my time. if you want to offer something, offer it from the application and let the customer decide whether its needed or not. not forcefully call the customer and offering it to them.",en,-0.8221,0.149,0.831,0.02,-1,"[('alodokter sales offering', 0.6044), ('application let customer', 0.4247), ('card insurance hate', 0.4025), ('membership', 0.3537), ('decide needed forcefully', 0.1615)]",application let customer,customer service
alodokter,280,"Got unexpected and unwanted call from Alodokter sales offering some kind of membership card and insurance. Hate this kind of call. It's not important for me, wasting my time. If you want to offer something, offer it from the apps and let the customer decide whether its needed or not. Not forcefully call the customer and offering it to them.","got unexpected and unwanted call from alodokter sales offering some kind of membership card and insurance. hate this kind of call. it is not important for me, wasting my time. if you want to offer something, offer it from the application and let the customer decide whether its needed or not. not forcefully call the customer and offering it to them.",en,-0.8221,0.149,0.831,0.02,-1,"[('alodokter sales offering', 0.6044), ('application let customer', 0.4247), ('card insurance hate', 0.4025), ('membership', 0.3537), ('decide needed forcefully', 0.1615)]",card insurance hate,insurance
alodokter,280,"Got unexpected and unwanted call from Alodokter sales offering some kind of membership card and insurance. Hate this kind of call. It's not important for me, wasting my time. If you want to offer something, offer it from the apps and let the customer decide whether its needed or not. Not forcefully call the customer and offering it to them.","got unexpected and unwanted call from alodokter sales offering some kind of membership card and insurance. hate this kind of call. it is not important for me, wasting my time. if you want to offer something, offer it from the application and let the customer decide whether its needed or not. not forcefully call the customer and offering it to them.",en,-0.8221,0.149,0.831,0.02,-1,"[('alodokter sales offering', 0.6044), ('application let customer', 0.4247), ('card insurance hate', 0.4025), ('membership', 0.3537), ('decide needed forcefully', 0.1615)]",membership,membership
alodokter,280,"Got unexpected and unwanted call from Alodokter sales offering some kind of membership card and insurance. Hate this kind of call. It's not important for me, wasting my time. If you want to offer something, offer it from the apps and let the customer decide whether its needed or not. Not forcefully call the customer and offering it to them.","got unexpected and unwanted call from alodokter sales offering some kind of membership card and insurance. hate this kind of call. it is not important for me, wasting my time. if you want to offer something, offer it from the application and let the customer decide whether its needed or not. not forcefully call the customer and offering it to them.",en,-0.8221,0.149,0.831,0.02,-1,"[('alodokter sales offering', 0.6044), ('application let customer', 0.4247), ('card insurance hate', 0.4025), ('membership', 0.3537), ('decide needed forcefully', 0.1615)]",decide needed forcefully,None
alodokter,280,"Got unexpected and unwanted call from Alodokter sales offering some kind of membership card and insurance. Hate this kind of call. It's not important for me, wasting my time. If you want to offer something, offer it from the apps and let the customer decide whether its needed or not. Not forcefully call the customer and offering it to them.","got unexpected and unwanted call from alodokter sales offering some kind of membership card and insurance. hate this kind of call. it is not important for me, wasting my time. if you want to offer something, offer it from the application and let the customer decide whether its needed or not. not forcefully call the customer and offering it to them.",en,-0.8221,0.149,0.831,0.02,-1,"[('alodokter sales offering', 0.6044), ('application let customer', 0.4247), ('card insurance hate', 0.4025), ('membership', 0.3537), ('decide needed forcefully', 0.1615)]",alodokter sales offering,sales marketing agent
alodokter,281,"Good application, easy to use. Overall help me a lot during this pandemic.","good application, easy to use. overall help me a lot during this pandemic.",en,0.8176,0,0.541,0.459,1,"[('good application easy', 0.6361), ('pandemic', 0.4522), ('use', 0.3497), ('overall help', 0.2894), ('good', 0.1143)]",good application easy,ease of usage
alodokter,281,"Good application, easy to use. Overall help me a lot during this pandemic.","good application, easy to use. overall help me a lot during this pandemic.",en,0.8176,0,0.541,0.459,1,"[('good application easy', 0.6361), ('pandemic', 0.4522), ('use', 0.3497), ('overall help', 0.2894), ('good', 0.1143)]",use,None
alodokter,281,"Good application, easy to use. Overall help me a lot during this pandemic.","good application, easy to use. overall help me a lot during this pandemic.",en,0.8176,0,0.541,0.459,1,"[('good application easy', 0.6361), ('pandemic', 0.4522), ('use', 0.3497), ('overall help', 0.2894), ('good', 0.1143)]",overall help,None
alodokter,281,"Good application, easy to use. Overall help me a lot during this pandemic.","good application, easy to use. overall help me a lot during this pandemic.",en,0.8176,0,0.541,0.459,1,"[('good application easy', 0.6361), ('pandemic', 0.4522), ('use', 0.3497), ('overall help', 0.2894), ('good', 0.1143)]",good,None
alodokter,281,"Good application, easy to use. Overall help me a lot during this pandemic.","good application, easy to use. overall help me a lot during this pandemic.",en,0.8176,0,0.541,0.459,1,"[('good application easy', 0.6361), ('pandemic', 0.4522), ('use', 0.3497), ('overall help', 0.2894), ('good', 0.1143)]",pandemic,covid pandemic
alodokter,282,Very helpful.. thanks alodokter,very helpful.. thanks alodokter,en,0.7408,0,0.242,0.758,2,"[('helpful thanks alodokter', 0.8797), ('thanks alodokter', 0.5792), ('helpful', 0.4862), ('alodokter', 0.3284), ('thanks', 0.244)]",helpful thanks alodokter,None
alodokter,282,Very helpful.. thanks alodokter,very helpful.. thanks alodokter,en,0.7408,0,0.242,0.758,2,"[('helpful thanks alodokter', 0.8797), ('thanks alodokter', 0.5792), ('helpful', 0.4862), ('alodokter', 0.3284), ('thanks', 0.244)]",thanks alodokter,None
alodokter,282,Very helpful.. thanks alodokter,very helpful.. thanks alodokter,en,0.7408,0,0.242,0.758,2,"[('helpful thanks alodokter', 0.8797), ('thanks alodokter', 0.5792), ('helpful', 0.4862), ('alodokter', 0.3284), ('thanks', 0.244)]",helpful,None
alodokter,282,Very helpful.. thanks alodokter,very helpful.. thanks alodokter,en,0.7408,0,0.242,0.758,2,"[('helpful thanks alodokter', 0.8797), ('thanks alodokter', 0.5792), ('helpful', 0.4862), ('alodokter', 0.3284), ('thanks', 0.244)]",alodokter,None
alodokter,282,Very helpful.. thanks alodokter,very helpful.. thanks alodokter,en,0.7408,0,0.242,0.758,2,"[('helpful thanks alodokter', 0.8797), ('thanks alodokter', 0.5792), ('helpful', 0.4862), ('alodokter', 0.3284), ('thanks', 0.244)]",thanks,None
alodokter,283,Recomended fastrespon dan sangat baik,recomended fastrespon dan sangat baik,en,0,0,1,0,0,"[('fastrespon dan sangat', 0.7631), ('recomended fastrespon', 0.6565), ('baik', 0.4741), ('recomended', 0.4065), ('dan', 0.1856)]",fastrespon dan sangat,None
alodokter,283,Recomended fastrespon dan sangat baik,recomended fastrespon dan sangat baik,en,0,0,1,0,0,"[('fastrespon dan sangat', 0.7631), ('recomended fastrespon', 0.6565), ('baik', 0.4741), ('recomended', 0.4065), ('dan', 0.1856)]",recomended fastrespon,None
alodokter,283,Recomended fastrespon dan sangat baik,recomended fastrespon dan sangat baik,en,0,0,1,0,0,"[('fastrespon dan sangat', 0.7631), ('recomended fastrespon', 0.6565), ('baik', 0.4741), ('recomended', 0.4065), ('dan', 0.1856)]",baik,None
alodokter,283,Recomended fastrespon dan sangat baik,recomended fastrespon dan sangat baik,en,0,0,1,0,0,"[('fastrespon dan sangat', 0.7631), ('recomended fastrespon', 0.6565), ('baik', 0.4741), ('recomended', 0.4065), ('dan', 0.1856)]",recomended,None
alodokter,283,Recomended fastrespon dan sangat baik,recomended fastrespon dan sangat baik,en,0,0,1,0,0,"[('fastrespon dan sangat', 0.7631), ('recomended fastrespon', 0.6565), ('baik', 0.4741), ('recomended', 0.4065), ('dan', 0.1856)]",dan,None
alodokter,284,Thank you 😊,thank you,en,0.8176,0,0.32,0.68,2,"[('thank', 0.7705)]",thank,None
alodokter,285,Helpfull n fast respon banged.,helpfull n fast respon banged.,en,0,0,1,0,0,"[('helpfull fast respon', 0.7714), ('fast respon banged', 0.7143), ('banged', 0.5062), ('respon', 0.4544), ('fast', 0.3824)]",helpfull fast respon,doctor response
alodokter,285,Helpfull n fast respon banged.,helpfull n fast respon banged.,en,0,0,1,0,0,"[('helpfull fast respon', 0.7714), ('fast respon banged', 0.7143), ('banged', 0.5062), ('respon', 0.4544), ('fast', 0.3824)]",fast respon banged,doctor response
alodokter,285,Helpfull n fast respon banged.,helpfull n fast respon banged.,en,0,0,1,0,0,"[('helpfull fast respon', 0.7714), ('fast respon banged', 0.7143), ('banged', 0.5062), ('respon', 0.4544), ('fast', 0.3824)]",respon,doctor response
alodokter,285,Helpfull n fast respon banged.,helpfull n fast respon banged.,en,0,0,1,0,0,"[('helpfull fast respon', 0.7714), ('fast respon banged', 0.7143), ('banged', 0.5062), ('respon', 0.4544), ('fast', 0.3824)]",banged,None
alodokter,285,Helpfull n fast respon banged.,helpfull n fast respon banged.,en,0,0,1,0,0,"[('helpfull fast respon', 0.7714), ('fast respon banged', 0.7143), ('banged', 0.5062), ('respon', 0.4544), ('fast', 0.3824)]",fast,None
alodokter,286,"Doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. Better you change anteraja with gojek or grab is much better and can provide sameday oe instant. We need fast delivery not very slow delivery","doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. better you change anteraja with gojek or grab is much better and can provide sameday oe instant. we need fast delivery not very slow delivery",en,0.4215,0.14,0.674,0.185,1,"[('day medicine courier', 0.6063), ('change anteraja gojek', 0.5197), ('delivery slow delivery', 0.4962), ('fail fulfill request', 0.1932), ('fast', 0.1258)]",day medicine courier,medicine courier
alodokter,286,"Doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. Better you change anteraja with gojek or grab is much better and can provide sameday oe instant. We need fast delivery not very slow delivery","doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. better you change anteraja with gojek or grab is much better and can provide sameday oe instant. we need fast delivery not very slow delivery",en,0.4215,0.14,0.674,0.185,1,"[('day medicine courier', 0.6063), ('change anteraja gojek', 0.5197), ('delivery slow delivery', 0.4962), ('fail fulfill request', 0.1932), ('fast', 0.1258)]",change anteraja gojek,medicine courier
alodokter,286,"Doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. Better you change anteraja with gojek or grab is much better and can provide sameday oe instant. We need fast delivery not very slow delivery","doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. better you change anteraja with gojek or grab is much better and can provide sameday oe instant. we need fast delivery not very slow delivery",en,0.4215,0.14,0.674,0.185,1,"[('day medicine courier', 0.6063), ('change anteraja gojek', 0.5197), ('delivery slow delivery', 0.4962), ('fail fulfill request', 0.1932), ('fast', 0.1258)]",delivery slow delivery,medicine delivery
alodokter,286,"Doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. Better you change anteraja with gojek or grab is much better and can provide sameday oe instant. We need fast delivery not very slow delivery","doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. better you change anteraja with gojek or grab is much better and can provide sameday oe instant. we need fast delivery not very slow delivery",en,0.4215,0.14,0.674,0.185,1,"[('day medicine courier', 0.6063), ('change anteraja gojek', 0.5197), ('delivery slow delivery', 0.4962), ('fail fulfill request', 0.1932), ('fast', 0.1258)]",fail fulfill request,None
alodokter,286,"Doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. Better you change anteraja with gojek or grab is much better and can provide sameday oe instant. We need fast delivery not very slow delivery","doctor ok, but the courier services is awful, i order next day for medicine, but the courier fail to fulfill this request. better you change anteraja with gojek or grab is much better and can provide sameday oe instant. we need fast delivery not very slow delivery",en,0.4215,0.14,0.674,0.185,1,"[('day medicine courier', 0.6063), ('change anteraja gojek', 0.5197), ('delivery slow delivery', 0.4962), ('fail fulfill request', 0.1932), ('fast', 0.1258)]",fast,None
alodokter,287,"Doesn't really helpful, the doctor not really being interactive.. They.. or I must say ""She"" keeps repeating herself over and over while I'm expecting her to give me answer over my problem.. I don't get answer for my question at all during our session. What a disappointment.","does not really helpful, the doctor not really being interactive.. they.. or i must say ""she"" keeps repeating herself over and over while i am expecting her to give me answer over my problem.. i do not get answer for my question at all during our session. what a disappointment.",en,-0.82,0.163,0.837,0,-1,"[('helpful doctor', 0.5382), ('answer question session', 0.376), ('really interactive say', 0.2484), ('keeps repeating expecting', 0.218), ('does really', 0.089)]",answer question session,doctor consultation
alodokter,287,"Doesn't really helpful, the doctor not really being interactive.. They.. or I must say ""She"" keeps repeating herself over and over while I'm expecting her to give me answer over my problem.. I don't get answer for my question at all during our session. What a disappointment.","does not really helpful, the doctor not really being interactive.. they.. or i must say ""she"" keeps repeating herself over and over while i am expecting her to give me answer over my problem.. i do not get answer for my question at all during our session. what a disappointment.",en,-0.82,0.163,0.837,0,-1,"[('helpful doctor', 0.5382), ('answer question session', 0.376), ('really interactive say', 0.2484), ('keeps repeating expecting', 0.218), ('does really', 0.089)]",helpful doctor,None
alodokter,287,"Doesn't really helpful, the doctor not really being interactive.. They.. or I must say ""She"" keeps repeating herself over and over while I'm expecting her to give me answer over my problem.. I don't get answer for my question at all during our session. What a disappointment.","does not really helpful, the doctor not really being interactive.. they.. or i must say ""she"" keeps repeating herself over and over while i am expecting her to give me answer over my problem.. i do not get answer for my question at all during our session. what a disappointment.",en,-0.82,0.163,0.837,0,-1,"[('helpful doctor', 0.5382), ('answer question session', 0.376), ('really interactive say', 0.2484), ('keeps repeating expecting', 0.218), ('does really', 0.089)]",really interactive say,None
alodokter,287,"Doesn't really helpful, the doctor not really being interactive.. They.. or I must say ""She"" keeps repeating herself over and over while I'm expecting her to give me answer over my problem.. I don't get answer for my question at all during our session. What a disappointment.","does not really helpful, the doctor not really being interactive.. they.. or i must say ""she"" keeps repeating herself over and over while i am expecting her to give me answer over my problem.. i do not get answer for my question at all during our session. what a disappointment.",en,-0.82,0.163,0.837,0,-1,"[('helpful doctor', 0.5382), ('answer question session', 0.376), ('really interactive say', 0.2484), ('keeps repeating expecting', 0.218), ('does really', 0.089)]",keeps repeating expecting,None
alodokter,287,"Doesn't really helpful, the doctor not really being interactive.. They.. or I must say ""She"" keeps repeating herself over and over while I'm expecting her to give me answer over my problem.. I don't get answer for my question at all during our session. What a disappointment.","does not really helpful, the doctor not really being interactive.. they.. or i must say ""she"" keeps repeating herself over and over while i am expecting her to give me answer over my problem.. i do not get answer for my question at all during our session. what a disappointment.",en,-0.82,0.163,0.837,0,-1,"[('helpful doctor', 0.5382), ('answer question session', 0.376), ('really interactive say', 0.2484), ('keeps repeating expecting', 0.218), ('does really', 0.089)]",does really,None
alodokter,288,"Just installed it 2 days ago, and got called by anonymous that knew all infos I put inside. Fortunately, I didn't put any private data. How can its user protection be this disappointed? It's traumatizing.","just installed it 2 days ago, and got called by anonymous that knew all infos i put inside. fortunately, i did not put any private data. how can its user protection be this disappointed? it is traumatizing.",en,-0.7861,0.173,0.827,0,-1,"[('user protection disappointed', 0.6323), ('did private data', 0.4844), ('installed days', 0.2428), ('infos inside', 0.2364), ('just', 0.1089)]",did private data,data privacy
alodokter,288,"Just installed it 2 days ago, and got called by anonymous that knew all infos I put inside. Fortunately, I didn't put any private data. How can its user protection be this disappointed? It's traumatizing.","just installed it 2 days ago, and got called by anonymous that knew all infos i put inside. fortunately, i did not put any private data. how can its user protection be this disappointed? it is traumatizing.",en,-0.7861,0.173,0.827,0,-1,"[('user protection disappointed', 0.6323), ('did private data', 0.4844), ('installed days', 0.2428), ('infos inside', 0.2364), ('just', 0.1089)]",user protection disappointed,data security
alodokter,288,"Just installed it 2 days ago, and got called by anonymous that knew all infos I put inside. Fortunately, I didn't put any private data. How can its user protection be this disappointed? It's traumatizing.","just installed it 2 days ago, and got called by anonymous that knew all infos i put inside. fortunately, i did not put any private data. how can its user protection be this disappointed? it is traumatizing.",en,-0.7861,0.173,0.827,0,-1,"[('user protection disappointed', 0.6323), ('did private data', 0.4844), ('installed days', 0.2428), ('infos inside', 0.2364), ('just', 0.1089)]",infos inside,information
alodokter,288,"Just installed it 2 days ago, and got called by anonymous that knew all infos I put inside. Fortunately, I didn't put any private data. How can its user protection be this disappointed? It's traumatizing.","just installed it 2 days ago, and got called by anonymous that knew all infos i put inside. fortunately, i did not put any private data. how can its user protection be this disappointed? it is traumatizing.",en,-0.7861,0.173,0.827,0,-1,"[('user protection disappointed', 0.6323), ('did private data', 0.4844), ('installed days', 0.2428), ('infos inside', 0.2364), ('just', 0.1089)]",installed days,None
alodokter,288,"Just installed it 2 days ago, and got called by anonymous that knew all infos I put inside. Fortunately, I didn't put any private data. How can its user protection be this disappointed? It's traumatizing.","just installed it 2 days ago, and got called by anonymous that knew all infos i put inside. fortunately, i did not put any private data. how can its user protection be this disappointed? it is traumatizing.",en,-0.7861,0.173,0.827,0,-1,"[('user protection disappointed', 0.6323), ('did private data', 0.4844), ('installed days', 0.2428), ('infos inside', 0.2364), ('just', 0.1089)]",just,None
alodokter,289,First time using this mobile application gave me a good impression and service for free consultation related to covid-19. Keep up the good work.,first time using this mobile application gave me a good impression and service for free consultation related to covid-19. keep up the good work.,en,0.875,0,0.645,0.355,1,"[('consultation related covid', 0.578), ('using mobile application', 0.4933), ('impression service free', 0.2257), ('19 good', 0.2115), ('good work', 0.197)]",consultation related covid,doctor consultation
alodokter,289,First time using this mobile application gave me a good impression and service for free consultation related to covid-19. Keep up the good work.,first time using this mobile application gave me a good impression and service for free consultation related to covid-19. keep up the good work.,en,0.875,0,0.645,0.355,1,"[('consultation related covid', 0.578), ('using mobile application', 0.4933), ('impression service free', 0.2257), ('19 good', 0.2115), ('good work', 0.197)]",impression service free,free mode
alodokter,289,First time using this mobile application gave me a good impression and service for free consultation related to covid-19. Keep up the good work.,first time using this mobile application gave me a good impression and service for free consultation related to covid-19. keep up the good work.,en,0.875,0,0.645,0.355,1,"[('consultation related covid', 0.578), ('using mobile application', 0.4933), ('impression service free', 0.2257), ('19 good', 0.2115), ('good work', 0.197)]",using mobile application,None
alodokter,289,First time using this mobile application gave me a good impression and service for free consultation related to covid-19. Keep up the good work.,first time using this mobile application gave me a good impression and service for free consultation related to covid-19. keep up the good work.,en,0.875,0,0.645,0.355,1,"[('consultation related covid', 0.578), ('using mobile application', 0.4933), ('impression service free', 0.2257), ('19 good', 0.2115), ('good work', 0.197)]",19 good,None
alodokter,289,First time using this mobile application gave me a good impression and service for free consultation related to covid-19. Keep up the good work.,first time using this mobile application gave me a good impression and service for free consultation related to covid-19. keep up the good work.,en,0.875,0,0.645,0.355,1,"[('consultation related covid', 0.578), ('using mobile application', 0.4933), ('impression service free', 0.2257), ('19 good', 0.2115), ('good work', 0.197)]",good work,None
alodokter,290,"Wew, this application its very helpfull in this pandemic. thanks a lot Alodokter","wew, this application its very helpfull in this pandemic. thanks a lot alodokter",en,0.4404,0,0.805,0.195,1,"[('application helpfull pandemic', 0.7282), ('helpfull', 0.2848), ('thanks lot alodokter', 0.269), ('wew', 0.1076), ('lot', 0.0773)]",helpfull,None
alodokter,290,"Wew, this application its very helpfull in this pandemic. thanks a lot Alodokter","wew, this application its very helpfull in this pandemic. thanks a lot alodokter",en,0.4404,0,0.805,0.195,1,"[('application helpfull pandemic', 0.7282), ('helpfull', 0.2848), ('thanks lot alodokter', 0.269), ('wew', 0.1076), ('lot', 0.0773)]",thanks lot alodokter,None
alodokter,290,"Wew, this application its very helpfull in this pandemic. thanks a lot Alodokter","wew, this application its very helpfull in this pandemic. thanks a lot alodokter",en,0.4404,0,0.805,0.195,1,"[('application helpfull pandemic', 0.7282), ('helpfull', 0.2848), ('thanks lot alodokter', 0.269), ('wew', 0.1076), ('lot', 0.0773)]",wew,None
alodokter,290,"Wew, this application its very helpfull in this pandemic. thanks a lot Alodokter","wew, this application its very helpfull in this pandemic. thanks a lot alodokter",en,0.4404,0,0.805,0.195,1,"[('application helpfull pandemic', 0.7282), ('helpfull', 0.2848), ('thanks lot alodokter', 0.269), ('wew', 0.1076), ('lot', 0.0773)]",lot,None
alodokter,290,"Wew, this application its very helpfull in this pandemic. thanks a lot Alodokter","wew, this application its very helpfull in this pandemic. thanks a lot alodokter",en,0.4404,0,0.805,0.195,1,"[('application helpfull pandemic', 0.7282), ('helpfull', 0.2848), ('thanks lot alodokter', 0.269), ('wew', 0.1076), ('lot', 0.0773)]",application helpfull pandemic,covid pandemic
alodokter,291,Very helpful !!!,very helpful !!!,en,0.6084,0,0.335,0.665,2,"[('helpful', 0.5667)]",helpful,None
alodokter,292,Good. Very helpfull,good. very helpfull,en,0.4404,0,0.408,0.592,2,"[('good helpfull', 0.7041), ('helpfull', 0.6684), ('good', 0.5004)]",good helpfull,None
alodokter,292,Good. Very helpfull,good. very helpfull,en,0.4404,0,0.408,0.592,2,"[('good helpfull', 0.7041), ('helpfull', 0.6684), ('good', 0.5004)]",helpfull,None
alodokter,292,Good. Very helpfull,good. very helpfull,en,0.4404,0,0.408,0.592,2,"[('good helpfull', 0.7041), ('helpfull', 0.6684), ('good', 0.5004)]",good,None
alodokter,293,"Concern on Medicine delivery which takes long time, should instant delivery like mentioned in apps.","concern on medicine delivery which takes long time, should instant delivery like mentioned in application.",en,0.3612,0,0.848,0.152,1,"[('concern medicine delivery', 0.6951), ('delivery takes long', 0.6438), ('long time instant', 0.4191), ('like mentioned application', 0.2483), ('takes', 0.0876)]",concern medicine delivery,medicine delivery
alodokter,293,"Concern on Medicine delivery which takes long time, should instant delivery like mentioned in apps.","concern on medicine delivery which takes long time, should instant delivery like mentioned in application.",en,0.3612,0,0.848,0.152,1,"[('concern medicine delivery', 0.6951), ('delivery takes long', 0.6438), ('long time instant', 0.4191), ('like mentioned application', 0.2483), ('takes', 0.0876)]",delivery takes long,medicine delivery
alodokter,293,"Concern on Medicine delivery which takes long time, should instant delivery like mentioned in apps.","concern on medicine delivery which takes long time, should instant delivery like mentioned in application.",en,0.3612,0,0.848,0.152,1,"[('concern medicine delivery', 0.6951), ('delivery takes long', 0.6438), ('long time instant', 0.4191), ('like mentioned application', 0.2483), ('takes', 0.0876)]",long time instant,medicine delivery
alodokter,293,"Concern on Medicine delivery which takes long time, should instant delivery like mentioned in apps.","concern on medicine delivery which takes long time, should instant delivery like mentioned in application.",en,0.3612,0,0.848,0.152,1,"[('concern medicine delivery', 0.6951), ('delivery takes long', 0.6438), ('long time instant', 0.4191), ('like mentioned application', 0.2483), ('takes', 0.0876)]",like mentioned application,None
alodokter,293,"Concern on Medicine delivery which takes long time, should instant delivery like mentioned in apps.","concern on medicine delivery which takes long time, should instant delivery like mentioned in application.",en,0.3612,0,0.848,0.152,1,"[('concern medicine delivery', 0.6951), ('delivery takes long', 0.6438), ('long time instant', 0.4191), ('like mentioned application', 0.2483), ('takes', 0.0876)]",takes,None
alodokter,294,Worst application. Very bad customer service especially aloshop. Never buy from that shop. The med took forever to arrive. The only nice thing to say is the doctor is quite helpful.,worst application. very bad customer service especially aloshop. never buy from that shop. the med took forever to arrive. the only nice thing to say is the doctor is quite helpful.,en,-0.4588,0.194,0.662,0.144,-1,"[('worst application bad', 0.5594), ('aloshop buy', 0.3813), ('med took', 0.3462), ('quite helpful', 0.1441), ('forever', 0.0089)]",aloshop buy,buy medicine
alodokter,294,Worst application. Very bad customer service especially aloshop. Never buy from that shop. The med took forever to arrive. The only nice thing to say is the doctor is quite helpful.,worst application. very bad customer service especially aloshop. never buy from that shop. the med took forever to arrive. the only nice thing to say is the doctor is quite helpful.,en,-0.4588,0.194,0.662,0.144,-1,"[('worst application bad', 0.5594), ('aloshop buy', 0.3813), ('med took', 0.3462), ('quite helpful', 0.1441), ('forever', 0.0089)]",worst application bad,None
alodokter,294,Worst application. Very bad customer service especially aloshop. Never buy from that shop. The med took forever to arrive. The only nice thing to say is the doctor is quite helpful.,worst application. very bad customer service especially aloshop. never buy from that shop. the med took forever to arrive. the only nice thing to say is the doctor is quite helpful.,en,-0.4588,0.194,0.662,0.144,-1,"[('worst application bad', 0.5594), ('aloshop buy', 0.3813), ('med took', 0.3462), ('quite helpful', 0.1441), ('forever', 0.0089)]",med took,None
alodokter,294,Worst application. Very bad customer service especially aloshop. Never buy from that shop. The med took forever to arrive. The only nice thing to say is the doctor is quite helpful.,worst application. very bad customer service especially aloshop. never buy from that shop. the med took forever to arrive. the only nice thing to say is the doctor is quite helpful.,en,-0.4588,0.194,0.662,0.144,-1,"[('worst application bad', 0.5594), ('aloshop buy', 0.3813), ('med took', 0.3462), ('quite helpful', 0.1441), ('forever', 0.0089)]",quite helpful,None
alodokter,294,Worst application. Very bad customer service especially aloshop. Never buy from that shop. The med took forever to arrive. The only nice thing to say is the doctor is quite helpful.,worst application. very bad customer service especially aloshop. never buy from that shop. the med took forever to arrive. the only nice thing to say is the doctor is quite helpful.,en,-0.4588,0.194,0.662,0.144,-1,"[('worst application bad', 0.5594), ('aloshop buy', 0.3813), ('med took', 0.3462), ('quite helpful', 0.1441), ('forever', 0.0089)]",forever,None
alodokter,295,"Got my pcr from the recommended clinic frm here in a much reasonable price, last month when average pcr is idr 900+ k, and just went with the free consultation with doctor and received a very good advice. Will recommend this site for sure. But, if they can add link with ovo or shoppee or gopay that will be much much better","got my pcr from the recommended clinic frm here in a much reasonable price, last month when average pcr is idr 900+ k, and just went with the free consultation with doctor and received a very good advice. will recommend this site for sure. but, if they can add link with ovo or shoppee or gopay that will be much much better",en,0.8719,0,0.813,0.187,1,"[('pcr recommended clinic', 0.771), ('shoppee gopay better', 0.2356), ('recommend site', 0.2217), ('price month average', 0.2121), ('add link ovo', 0.1677)]",recommend site,None
