reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
4d952850-f383-46ff-b416-6911b50b8060,Emir Muhammad Pramadyan,https://play-lh.googleusercontent.com/a-/AD_cMMTHnF8KbZUw3tYOL9BMlnNxp2vS85LPPYGjyZnooL1w9w,"Selain konsul dokter dan beli obat, bisa juga cek kesehatan di app klikdokter. fiturnya beneran selengkap itu guys!!",5,0,2.0.26,2022-10-30 00:13:05,"Dear Emir Muhammad Pramadyan, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-30 00:40:10
949adfe4-aa89-4ab7-aa93-862a54854fad,Aulia Abdurrahman,https://play-lh.googleusercontent.com/a-/AD_cMMTagmcpScpZX_YK4p5ZyyDd-QGaQ7u7pBLokTmKsM7Wqog,"semenjak UI baru, skrng jadi susah. Sdh pembayaran trus masuk menu lain liat liat sambil menunggu terhubung. Giliran terhubung gak tau cara masuk ke room ny bagaimana. Di klik sana sini gak nemu cara masuk room chat ny. Ribet dan susah.. Akhirnya sesi waktu konsultasi pun habis tanpa berkonsultasi.",1,5,2.0.17,2022-10-29 22:57:06,"Hai Aulia Abdurrahman, terima kasih sudah meluangkan waktu untuk memberikan ulasan kepada kami. KlikDokter akan terus menciptakan pengalaman yang terbaik bagi semua pelanggan dan tentunya kami mendengar ulasan dari kamu. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-30 03:06:08
c1882675-f4fa-4d60-ad57-0b7763d6180a,101_Asri,https://play-lh.googleusercontent.com/a-/AD_cMMTG8hKVe6D2tfyHY1aKo1uZ2nDOMDz9tRfWrWoYkXL5aQ,"saking user friendly-nya, bapak gw yang gaptek langsung ngerti cara pake aplikasinya abis diajarin sekali doang",5,0,2.0.26,2022-10-29 17:23:30,"Dear Asrida, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-29 17:45:34
cbea7015-d53a-4c5a-8d21-6ece141cfb43,024_Nisriinaa Dwi Putri,https://play-lh.googleusercontent.com/a/AAcHTtebu39oN4oTa93JgK6wEZoBI614wxY9cdxRKEb5oWdygQ=mo,"kudos buat tim klikdokter, fitur lengkap, pelayanan memuaskan, aplikasi user friendly dan semua bisa dilakukan dirumah aja",5,0,2.0.26,2022-10-29 17:20:07,"Dear Nisriinaa Dwip, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-29 17:45:23
621b52c4-1310-416c-9367-7cf956939fb1,Rin,https://play-lh.googleusercontent.com/a-/AD_cMMTEdqA_C9oJf3TB_J-v2VOEUU0uXIP3Wv3KtQ2yepXdQuJA,"di klikdokter gue bebas pilih dokter, jadi enak tiap konsul ga perlu ngulang cerita dari awal lagi",5,0,2.0.26,2022-10-29 17:13:17,"Dear Rin, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-29 17:44:51
a1f40743-d401-41d6-8203-9b8b7e9db952,Gerardo GSS,https://play-lh.googleusercontent.com/a-/AD_cMMQlb2K4WVizZGfEHnVIoKtFT6ydRIHxn4fR4zjuy2VqOw,"yaampun skrg di klikdokter bisa konsul dokter seharga nasi padang aja, murah bangetttt",5,0,2.0.26,2022-10-29 16:41:22,"Dear Gerardo GGS, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-29 17:44:40
2290525d-b1ff-4c8f-96f5-8250edea1b7e,Aziz Pangkerego,https://play-lh.googleusercontent.com/a/AAcHTte7o2ZyLGlloxO8TfgHASG6cYaf-0eTK2EEa44zIUkb=mo,"Keren banget di aplikasi klikdokter bisa scan pedulilindungi juga, jadi gak menuh menuhin memori hp",5,0,2.0.26,2022-10-29 16:41:06,"Dear Aziz Pangkerego, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-30 23:22:08
d0e43663-56d5-4e5b-81fd-096fe268560c,Aisyah Utama,https://play-lh.googleusercontent.com/a-/AD_cMMRxijKnNXSF-KvOmZOF1ep8PvBYRL5J37txY6ocLrgSmNzN,"kalau ada bintang 100 aku kasih deh, soalnya aplikasinya mudah dipahami",5,0,2.0.26,2022-10-27 21:01:47,"Dear Aisyah Utama, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 22:08:42
8d9377c8-567b-446c-9983-f97055dd7c8a,Dika Apriliana,https://play-lh.googleusercontent.com/a/AAcHTteuixRUJ7OlPWwCLDZSMfuk63p7pzmzjAFjTqGSXdQk=mo,Aplikasi yang sangat berguna supaya makim aware dengan kesehatannya,5,0,,2022-10-27 20:08:37,"Dear Dika Apriliana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 22:07:21
e088bcb2-c88e-4afa-8598-0ff38adccc82,Tinezia Auliafaza Sumodisastro,https://play-lh.googleusercontent.com/a/AAcHTteOYZ7Q8OekpHkBHZG-2C4aRXStchHu0KlkPoPe0TBc=mo,"apalagi coba apalagi ini segala cek imun juga bisa, konkret menjawab masalah masyarakat bir bisa all in one",5,0,,2022-10-27 20:03:44,"Dear Tinezia Auliafaza Sumodisastro, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 22:07:00
349e728c-a70c-484c-b42f-26d84f5b7969,08_018 _Vina Phangestu,https://play-lh.googleusercontent.com/a-/AD_cMMTFX9OqM6gCvXnpfEUjlbAZqrYiLyFiKz58Q4mlooiNhgM,"efisien secara waktu dan materil karena ga antre, biayanya juga murah",5,0,2.0.26,2022-10-27 18:46:52,"Dear 08_018_Vina Phangestu, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 19:01:24
6a0ae48b-3c6d-4d20-bf12-5f9f22878744,Fauzan Yulfad,https://play-lh.googleusercontent.com/a-/AD_cMMRVtqJ53KKOBQ_0xlUqWYbfXMvnjqGO_LXBB3QmfAwq88o,"balita juga bisa, tinggal emaknya yang sampein ke dokternya. biasa lah masalah diare",5,0,2.0.26,2022-10-27 18:43:35,"Dear Fauzan Yulfad, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 19:00:56
0b9a6618-63d4-405b-a487-9000878200de,Nahda Sepbiana,https://play-lh.googleusercontent.com/a-/AD_cMMSOmqC-BZKYVkCHHMJrs_5JXdLqsgbiGVQCSt6pGJgCxw,dokternya sabar ngadepin pertanyaan pertanyaan aku yang kerasa awam banget kalo tentang bidang kesehatan ini,5,0,2.0.26,2022-10-27 18:23:42,"Dear Nahda Sepbiana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 18:59:40
6de57a33-56d5-418b-9907-1f1c2da6f371,Lidia Marserlina,https://play-lh.googleusercontent.com/a-/AD_cMMQ3RrDH5ziFnotF91d77CXy-ZIlzy2KanCktmqiAdhweg,"bakalan rugi kalo konsul berbatas waktu terus kitanya nungguin dokter bales, ini engga, wong langsung dibales saat itu juga",5,0,2.0.26,2022-10-27 18:16:32,"Dear Lidia Marserlina, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 18:59:15
a9417e32-3db9-40b0-b823-d27110e43008,Muflihah Kamilia Firdaus,https://play-lh.googleusercontent.com/a-/AD_cMMS0ht2M9GBCmogwiwefpWjcmxr8rdko0id1gbqu9a_vYKk,"yaa tipe tipe pasien bawel kaya aku gini, banyak nanya selama waktunya masih mumpuni boleh kok",5,0,2.0.26,2022-10-27 18:14:42,"Dear Muflihah Kamilia Firdaus, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 18:58:30
f3859941-86dc-4b90-b513-53c3c592ed7e,Hanifah Nurul 'Ilmi,https://play-lh.googleusercontent.com/a-/AD_cMMQdalgKdL2v34upzORI4gI-mWxjV3AqrdPVhGUW8cxM__5U,"pelayanannya ga overrated karena mereka ngejaga kualitas di dalam jasanya, jadi jarang ngecewain",5,0,2.0.26,2022-10-27 18:14:09,"Dear Hanifah Nurul Ilmi, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 18:57:56
2c9ab53e-32ec-42fb-9f90-cd16954b017a,Nadine Hanifa,https://play-lh.googleusercontent.com/a-/AD_cMMQeRbi8M7SrT3zxlR7UDijvd5J5-RHjK7lK88Dip9O7z4o,"menurut gw durasi konsul pas banget jd ga kecepetan atau kelamaan, dokternya juga gercep jawabin pertanyaan gw",4,0,2.0.26,2022-10-27 17:33:30,"Dear Nadine Hanifa, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 17:45:56
ec8c1f35-4997-4175-ad7b-379807e1997b,Angeline Nathania,https://play-lh.googleusercontent.com/a/AAcHTte2u-DQjlzVRQXw92HB3gMQxQ4sfRoWFgOsCgZxtHaP=mo,"sekarang konsul dokter tinggal klik klik di hp aja, biayanya juga murah dan bisa dilakuin kapan aja + dimana aja",5,0,2.0.26,2022-10-27 14:24:44,"Dear Angeline Nathania, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 16:43:25
19fad51b-9280-41cd-b229-82cc01ce5033,vania a,https://play-lh.googleusercontent.com/a-/AD_cMMQ6vRUTenRBCKOrSdSb63Lag_ZiQU4fP8VyS1vwGYJv6Po,"dari aku ya, ini ngebantu banget sih buat ada yang bikin app ini, ga mesti langganan kok, coba yang ga paket jg bisa",5,0,2.0.26,2022-10-27 10:38:12,"Dear vania a, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 11:00:56
754d3bdf-aeeb-4a4c-8e47-72f8545857f9,40_Alvito Dwinovan,https://play-lh.googleusercontent.com/a-/AD_cMMSGml4QaHK0wkdIxv0p9gTs7CSHpyE3PRAxi_D9E9rdc94,kalo kaya di resto mah bisa paket bisa a la carte ambil yang emang butuh yaps,5,0,2.0.26,2022-10-27 10:33:44,"Dear 40_Alvito Dwinovan, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 11:00:55
a32fb992-a492-4dd1-94fe-4a31f4b3563b,Hafsoh Nur Muthmainnah,https://play-lh.googleusercontent.com/a-/AD_cMMSaI1-7OiM6-V7tOPMmQQxGKj0qnZXEHKPt28p0UYOeepQ,"Fitur di aplikasi klikdokter lengkap dan informatif banget! Mulai dari konsul dokter, beli obat, bikin janji temu sama dokter dan ada juga berita-berita tentang kesehatan. Jempol dehhh🤩👍👍",5,0,2.0.26,2022-10-27 10:13:35,"Dear Hafsoh Nur Muthmainnah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 10:27:26
c1a11777-5b08-472a-b604-6da46b050a80,Shania Endah Pramesthia,https://play-lh.googleusercontent.com/a/AAcHTtfgxr1nFUHM6Ie7DTIumwbH9QqKMw732v2U0l-Y0HWmyA=mo,"dokternya semangat banget padahal waktu itu gue konsulnya tengah malem, sukses terus dok!",5,0,2.0.26,2022-10-27 09:43:45,"Dear Shania Endah Pramesthia, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 10:27:24
72d064f4-577a-4543-84b7-8cfff43da7f5,42_Muhamad Arsyad Faridhan,https://play-lh.googleusercontent.com/a-/AD_cMMTbByEAnD2IKw-GyHNO9G5UvAIbbdAvAogTMAJkRyxWag,"fitur sama pelayanannya terbaik emang cuy, tebus resep aja gampang kok simple banget",5,0,,2022-10-27 09:37:40,"Dear 42_Muhamad Arsyad Faridhan, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 10:27:22
63eaa351-8eb1-4d09-97bb-8342671526eb,Gugun Gunawan,https://play-lh.googleusercontent.com/a/AAcHTtfvVKoeGxfWBv5n2ROteqnuW3XayoDJq0jK1NRJIM6q=mo,"sekarang kalo mau konsul ke dokter udah ga pake antri lagi, praktis bangettt",5,0,2.0.26,2022-10-26 23:50:48,"Dear Gugun Gunawan, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-27 00:12:08
4dca0d30-947c-4112-a946-ed69a3382717,Khanza K. A,https://play-lh.googleusercontent.com/a-/AD_cMMTOk4hsbqmrq1PEPCLjgxFKQXvxidt6NEiT6Wse3P6tpII,"selain bisa konsul online sama dokter, kalau butuh tindakan juga bisa buat janji temu dan sesuaiin sama jadwal sendiri jadi ga repot ngatur waktu",5,0,2.0.26,2022-10-26 21:18:27,"Dear Khanza K.A, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-26 21:27:52
df20f7ce-393e-4fd6-9070-d9caf5f0e8e3,briggita checiliany,https://play-lh.googleusercontent.com/a-/AD_cMMQLvl1HzyYowAr8igKTnr5eH4EWTBlcByrjETldE-5iLu4,"menurut gue klikdokter udah paling juara kalau urusan telehealth. semua serba lengkap, ga usah repot repot keluar rumah juga",5,0,2.0.26,2022-10-26 19:02:15,"Dear Briggita Checiliany, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-26 19:25:10
f437505a-824f-4578-9b8c-b2a1e49a76cf,092_Kayla Zahira Saffanah,https://play-lh.googleusercontent.com/a/AAcHTtcv2ilOM72Cs8T8H6Q8E6eYvt61GD3pu2EhW2WALk6dJ-c=mo,gw baru tau di klikdokter dengan harga murah bisa dapet konsul dokter yang worth it banget,5,0,2.0.26,2022-10-26 18:48:53,"Dear Kayla Zahira Saffanah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-26 18:51:57
b5ca01af-dc79-4be8-9a56-b8ae5b909770,mark nana,https://play-lh.googleusercontent.com/a/AAcHTtdWfrajWRxOcbMakI5EPm_9eG9_MbQGga-RIaAjx0iD=mo,"pilihan dokter spesialisnya beragam banget, sampe akupuntur juga ada",5,0,,2022-10-26 17:03:53,"Dear Mark Nana, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-26 17:10:53
fe3d857e-8ce4-492c-988d-412f1565414a,Adya Faturrahman,https://play-lh.googleusercontent.com/a-/AD_cMMTt1zDnvoQt-QbZSweQ4kPbNrPP_sarlHNoDu8Z-UHSLXY,"dokternya baik baik banget, ga pernah ngeburu buru kalo konsul dan selalu bikin nyaman buat ceritain keluhan yang gue alamin",5,0,2.0.26,2022-10-25 23:13:57,"Dear Adya Faturrahman, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 23:20:45
2f5f388f-22d8-4394-87ac-5a4dd5755d33,Alverina,https://play-lh.googleusercontent.com/a-/AD_cMMRv8xX0J07N19dart-hiw1BKv3NqsZrrzkFaA0qPJWtso4,Baru tau ada app klikdokter kaum milenial sampe gen z harus punya sih jelas,5,0,2.0.26,2022-10-25 21:57:35,"Dear Alverina, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 22:13:57
3152beae-14f6-447d-96c0-2da052365b4a,193_raihan putra fajar,https://play-lh.googleusercontent.com/a-/AD_cMMR-ubigzCj8YlwhOSVZd5qrvJAkT_5_WmKn-OaYexQr2os,di klikdokter banyak promonya padahal harga udah terjangkau banget haha,5,0,2.0.26,2022-10-25 21:49:41,"Dear Raihan Putra Fajar, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 22:13:42
173a2f0d-f2eb-485c-ab5d-09f3f0442ff1,095_Bilqis Dalilla Muqoddimah,https://play-lh.googleusercontent.com/a/AAcHTtfLSJoJS8Qgu-H02pRtePvCxJltPNF9_nf5PLNlsf758w=mo,"fitur lengkap dan yang paling penting adalah aplikasinya user friendly banget, jadi fitur yang lengkap itu bisa kepake semuanya",5,0,2.0.26,2022-10-25 21:31:53,"Dear Bilqis Dalilla, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 21:47:37
51910be3-91e7-4fc5-821f-7d25102f0185,074_Sinta Firanida,https://play-lh.googleusercontent.com/a/AAcHTtcZhtqB0apmtK19TeqB6zL-AWYj4UvKlmE8UY0m9rlw9A=mo,"dokter-dokternya ramah dan fastrep, ga terkesan ngeburu buruin walau ada durasi konsul",5,0,2.0.26,2022-10-25 20:53:01,"Dear 074_Sinta Firanida, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 21:45:19
47f14c33-1fd3-4cec-98b3-c8e357410fab,Rizkyta Fajriyah,https://play-lh.googleusercontent.com/a-/AD_cMMSd8UcYAedMmSTZpnu8LNpH4wCcrERB6EEql9kmDWRXXYI,"such a pleasant experience. konsul sama dokter bisa chat atau video call, resep langsung ada lewat aplikasi dan obatnya bisa langsung di official store klikdokter",5,0,2.0.26,2022-10-25 19:52:49,"Dear Rizkyta Fajriyah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 19:56:29
f74dd735-da9b-458a-9d8f-de88cb7683af,Tsabit Atsaris Sujud,https://play-lh.googleusercontent.com/a/AAcHTtcFw09Z-m3r-PGRhMIi2XoXC5sdwToImDMDtvpP7W93=mo,"Respon dokter cepet dan jelas. pernah coba pake aplikasi lain eh penjelasan dokternya muter muter dan bikin bingung, skrg mending ke klikdokter aja yang udah jelas",5,0,2.0.26,2022-10-25 18:58:51,"Dear Tsabit Atsaris Sujud, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 18:17:50
b57b5041-1f57-4244-be8d-7ceeb1a8c48f,059_Dylan Rayhan,https://play-lh.googleusercontent.com/a/AAcHTtcYxGxsVijFHcWewF3NWCnZJKEsQYcXo17s_eF6y3MLxg=mo,"awal pake klikdokter agak skeptis karena harganya murah bgt takut dokternya jutek dll. ternyata pas gue coba sendiri, dokternya baik banget dan responnya cepet",5,0,2.0.26,2022-10-25 18:38:06,"Dear Dylan Rayhan, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 18:50:33
36e5f5a2-0944-4dc0-b3ac-67377d342b0b,Febya Sholihat,https://play-lh.googleusercontent.com/a-/AD_cMMQmBkzRCZkB8d5O-Hi2XQcRZTN3U-ntFzy3IPSn7vSLpSw,"Daripada asal beli obat warung, mending tanya dulu sih sama ahlinya. Paling engga bukan yang asal diagnosa kan, bahkan dokter spesialis juga ada 👍🏻",5,0,,2022-10-25 16:46:20,"Dear Febya Sholihat, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 17:05:39
3b5bffe2-176c-403f-bd47-50ab3d1e7275,Rizma Khilmiyah,https://play-lh.googleusercontent.com/a-/AD_cMMQS7WPIxNNtZmd653fJXwoB-np47_JegwxY_VtH6iPbcw,"ga cuma dokter umum ternyata, dokter spesialis juga ada ya ternyata, baru tau aku juga",5,0,,2022-10-25 13:59:33,"Dear Rizma Khilmiyah, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 14:05:09
fd8ddac3-61eb-4864-b460-68838f89d3e2,Ida Wahyuni,https://play-lh.googleusercontent.com/a-/AD_cMMS8qFCgCqY_oHDKP3eRyoC6JmrEh9Da_nZ_6hc845H-pYg,"Yang ga punya BPJS coba deh, lumayan menghemat soalnya kalo konsul jaman sekarang ke dokter above 50k, apalagi spesialis",5,0,2.0.26,2022-10-25 13:30:41,"Dear Ida Wahyuni, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 13:37:07
da745c4d-dcc5-45b1-97e5-b3003b5735f6,Rahma Nurcahyani,https://play-lh.googleusercontent.com/a-/AD_cMMQi-xyrSQuNMCmZjtXr88hfiOt7FOYrEMe5bwJ4LvYK2OA,"Sungkem sama yang buat klikdokter, sangat membantu ketika tiba tiba drop pas kerjaan numpuk",5,0,,2022-10-25 13:11:39,"Dear Rahma Nurcahyani, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 13:31:17
31c8f85b-92c7-4f2d-8261-4af1003966ba,Ayu Tiraras,https://play-lh.googleusercontent.com/a-/AD_cMMRaaZufyhxVVb_UDyC27GCr2Ynwi1m4TWRLDYBLxqQ1rw,"Kalo cari yang available gampang, soalnya emang banyak juga pilihan dokternya. Jadi segimana kita butuh nah itu yang ada",5,0,2.0.26,2022-10-25 12:24:37,"Dear Ayu Tiraras, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 12:57:27
204ff033-2001-4444-aca7-4a1a05e95d97,Rena Tasya,https://play-lh.googleusercontent.com/a-/AD_cMMTm-kXY3AHy27PccjuPeHpQC_Efr4RWJh809grk5diN3Mc,"Jam berapa pun mau konsul ke dokternya dijamin ada yang stand by, tenang ya buibu responnya juga cepet koo",5,0,2.0.26,2022-10-25 11:28:35,"Dear Rena TS, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 12:08:10
ae23b62c-f6fb-4e0f-8e14-2a85dd039d5c,Jelo Kito,https://play-lh.googleusercontent.com/a-/AD_cMMQGqEzPDMJHyOg8OJ5jlJelcHNe4zUIJCMkk7W4aia5wQ,"Skeptis sama app ini awalnya, abis baca review, trs download and yess its user friendly",5,0,,2022-10-25 11:14:25,"Dear Jelo Kito, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-25 12:06:36
3f48dc2b-f543-40c1-8238-58a78e9feb6c,Duta Pangeran,https://play-lh.googleusercontent.com/a-/AD_cMMR_lC2m2wzW62BOJEB7qchmp8tZCSKWaeZuaptunKWUs0c,"Harganya anak kos friendly banget, pokonya kalo gue gaenak badan sedikit udh langsung klikdokter to the rescue deh",5,0,2.0.26,2022-10-24 22:50:03,"Dear Duta Pangeran, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-24 22:56:06
2f255706-a114-45d0-988d-d7c1ecf6d888,Risma lmsk,https://play-lh.googleusercontent.com/a-/AD_cMMSQ9qzHoO8tBf-gACbMZ0WxDYD7-Sqwe-yY4Xy75OUMBQ,"Selalu suka sama pelayanan yang diajukan sama Klikdokter, puas pokoknya",5,0,2.0.26,2022-10-24 19:15:41,"Dear Risma lmsk, terima kasih sudah menggunakan aplikasi KlikDokter untuk solusi kesehatan Anda. Jika ada pertanyaan, hubungi Customer Care via WhatsApp 0811800629 yang bisa diakses setiap hari selama 24 jam.",2022-10-24 20:06:05
